tic_name            period       e_period     first_eclipse
tic00259701034    14.687700     0.010702    3654.676335
tic00259701402    14.375239   999.000000    3655.238830
tic00260132327    17.312516   999.000000    3659.739000
tic00264771872     2.249922     0.001113    3494.074214
tic00264866987     2.116543     0.000091    3571.601205
tic00267332537     4.504480     0.000044    3495.838713
tic00267460934     2.274252     0.000403    3492.094244
tic00267532125     5.566138     0.000132    3493.238291
tic00268433398    15.000000     0.298145    3548.325234
tic00268818543     2.308502     0.000364    3493.194987
tic00268963035     0.974460     0.000050    3544.977667
tic00268963812     5.035876     0.000463    3494.143251
tic00269333247     1.458461     0.000035    3492.264617
tic00270341214    21.416794   999.000000    3660.679384
tic00271906340     0.400175     0.000001    3365.687899
tic00279949020    13.090000   999.000000    3354.575564
tic00300034498     0.891482     0.000014    3354.478813
tic00302007361     1.576592     0.000090    3601.363670
tic00302133875     1.408133     0.000122    3544.522514
tic00302133923     1.407834     0.000610    3600.837006
tic00302216828     2.695256     0.000021    3546.271911
tic00302278680     6.257582     0.111877    3601.345845
tic00302281976     0.609439     0.000031    3544.534351
tic00303091283     9.937364   999.000000    3632.824805
tic00303162873     1.559373     0.000157    3544.270013
tic00303438647     0.698116     0.003968    3569.866557
tic00303440606     3.561714     0.002384    3625.632838
tic00303446374     1.112843     0.000011    3544.903348
tic00303689051    21.395567   999.000000    3602.012770
tic00303775395    10.035882     0.319904    3548.408071
tic00303777229    16.124800     0.013681    3569.825165
tic00303777254     8.056862     0.023372    3552.095739
tic00303947777     2.094380     0.000364    3545.820801
tic00308151602    14.646142   999.000000    3448.926558
tic00308184901     4.128258     0.000481    3626.844903
tic00308538095    11.687721   999.000000    3502.136803
tic00308539853     1.708848     0.000077    3492.814378
tic00308540248     2.938573     0.000729    3493.281039
tic00309292133     1.165416     0.000020    3545.238708
tic00309293785     3.455903     0.000243    3546.035782
tic00309294423     8.366600   999.000000    3545.887467
tic00309630477     8.195649     0.006062    3551.676985
tic00309781217     7.024927     0.156666    3544.824891
tic00309788499     6.902859     0.146049    3546.991620
tic00309792357   314.561726   999.000000    3361.032063
tic00310213845     7.534185     0.236964    3602.012309
tic00310304476     7.506437   999.044738    3605.789670
tic00310382572     2.130593     0.000431    3544.327046
tic00310385653     3.197219     0.000062    3547.175628
tic00310536461     1.444384     0.000049    3545.691821
tic00310648995     4.497108     0.000782    3548.207072
tic00314887863     1.838118     0.000022    3655.940135
tic00317181797    14.661296     0.018057    3625.887511
tic00317300169     6.711488     0.000612    3629.609084
tic00319476530     2.199345     0.000097    3493.310918
tic00319477428     8.145820   999.000000    3497.054286
tic00323292671     0.834937     0.000013    3625.277939
tic00323460683    10.204507     0.005177    3603.405071
tic00323460690    10.210121     0.004941    3603.412128
tic00324043822     1.382213     0.000025    3601.268159
tic00339888562     1.858219     0.000045    3494.092503
tic00340486454    12.209468     0.384216    3495.032902
tic00340562121    12.312000   999.000000    3544.324976
tic00341266388     5.073405     0.000566    3496.377410
tic00341332299    11.620277     0.021715    3497.158108
tic00341414629    20.458658   999.000000    3494.928742
tic00341547246     5.032486     0.009967    3493.590550
tic00341547251     5.011107     0.179618    3546.325280
tic00341547271     5.028500     0.000196    3493.554872
tic00341730392     4.056993     0.000222    3492.100401
tic00341849847     0.483767     0.000009    3544.395741
tic00342066144     3.265743     0.000408    3547.211934
tic00342454977     2.358106     0.000301    3544.159870
tic00342454987     2.357116     0.000239    3544.170566
tic00342505478     1.478291     0.000053    3545.301619
tic00342672132     7.040000   999.000000    3549.658623
tic00344029675     2.451678     0.000305    3493.998396
tic00344085035     4.416496     0.000125    3492.467010
tic00350136871    11.323877     0.231808    3658.887343
tic00350156800     0.488320     0.000024    3447.912479
tic00350477876    14.479400   999.000000    3363.719225
tic00350480893    14.541955   999.000000    3363.885853
tic00350480909    14.708583   999.000000    3363.719228
tic00350480933    14.541896   999.000000    3363.969223
tic00354570017     9.062581   999.000000    3449.908682
tic00355159393     3.417111     0.000080    3545.044364
tic00355218311     2.259020     0.000446    3545.804503
tic00355318344     4.591158     0.000692    3547.423751
tic00355354854     4.085732     0.001233    3492.569965
tic00355361958     8.314266     0.202740    3492.950202
tic00355463280     8.437500     0.031036    3544.325124
tic00355466529     2.761183     0.000328    3545.777689
tic00355696293     4.550164     0.000188    3544.671303
tic00355700475     4.423618     0.000170    3545.430289
tic00356087475     5.916572   999.000000    3601.658356
tic00356093937     1.057638     0.000099    3545.383506
tic00356202062     7.958562     0.194133    3546.887478
tic00356520891     1.668936     0.000100    3545.456633
tic00356629120     6.036001     0.000739    3549.105885
tic00356692082     9.697824     0.005142    3555.015341
tic00356783187     1.838660     0.000199    3545.494969
tic00357296870     0.998237     0.000090    3544.618016
tic00357296888     0.998264     0.000036    3544.618141
tic00358251697    10.020000   999.000000    3355.637325
tic00363914762    13.860081     0.014083    3445.359618
tic00364398428     1.587357     0.000200    3492.216536
tic00369711685    13.633825     0.001176    3603.609168
tic00370116447     0.529135     0.000006    3354.512198
tic00370237418    13.458483   999.000000    3664.679207
tic00370440153     0.657734     0.000071    3569.908464
tic00370440624     2.234566     0.002993    3608.503694
tic00370501502     8.999920   999.000000    3607.867001
tic00370553309    11.520669   999.000000    3611.033666
tic00370630483     3.087429     0.000166    3602.093539
tic00370630496     3.087300     0.000198    3602.093629
tic00371020019     1.692461     0.000056    3601.542902
tic00373915220     6.470873     0.000096    3354.910677
tic00382517753    20.874572   999.000000    3655.427585
tic00382572476   241.710278   999.000000    3363.051580
tic00391926737     0.594067     0.000003    3354.653072
tic00402112785    10.910842     0.171012    3354.848736
tic00461713146     4.980071     0.000234    3440.059004
tic00683862886     0.755823     0.000002    3354.679080
tic00734505581    15.516377     0.000780    3357.256552
tic00734505586    15.516377     0.000780    3357.256552
tic00734514408     0.647513     0.000089    3438.568413
tic00001450518     0.333332   999.000000    3438.410035
tic00007849727     0.496900     0.000799    3684.661942
tic00013057983     0.442096     0.000008    3354.759977
tic00013057984     0.442096     0.000008    3354.759977
tic00014091633    11.029240     0.091075    3440.930496
tic00014842303     0.386361     0.000103    3683.951401
tic00024972851     4.021810     0.000034    3547.610391
tic00025065331     0.203395   999.000000    3326.324444
tic00025119377     0.397148     0.000009    3563.220688
tic00025119378     0.397175     0.000001    3352.315011
tic00029761286     0.287352     0.000005    3341.969994
tic00029781530     2.706422     0.000075    3335.393609
tic00031507969     0.111337     0.000067    3327.532198
tic00031634579     8.828276     0.041806    3342.385830
tic00031796118     1.994193     0.000072    3340.865278
tic00031798317     0.318847     0.000009    3325.616456
tic00032069695     0.302549     0.000085    3326.574710
tic00032151474     0.266556     0.000077    3325.761880
tic00033715682     0.320668     0.000013    3325.991354
tic00033766523     0.205297     0.000004    3325.574675
tic00033865219     0.289234     0.000083    3325.637067
tic00038461331     0.358450     0.000006    3326.199279
tic00038461950     0.294767     0.000004    3325.761778
tic00038470705     0.300741     0.000136    3325.574013
tic00038507937     3.064178     0.000018    3327.983166
tic00038515440    20.851336     0.000280    3334.466041
tic00038587150     0.276559     0.000088    3325.615793
tic00038587152     0.276550     0.000006    3325.615792
tic00038695832     0.347613     0.000044    3325.803009
tic00038842923    50.973181   999.794802    3364.339033
tic00040219040     0.524721     0.000019    3684.466143
tic00040288117     0.847356     0.000041    3683.816700
tic00040518890     4.022470     0.000065    3329.403152
tic00041227678     0.371329     0.000014    3326.198750
tic00043712632     0.926457     0.000015    3438.561542
tic00044790502     0.638483     0.000007    3438.397121
tic00048063032     0.586854     0.000178    3557.807704
tic00051912829     0.835387     0.000083    3325.899015
tic00055368387     0.297692     0.000122    3326.635955
tic00055389523     0.371032     0.000005    3326.365115
tic00055480289     0.490960     0.000002    3325.549699
tic00055778901     0.354570     0.001453    3711.694649
tic00063328020     1.105742     0.000013    3712.546620
tic00063644417     6.176891     0.023493    3689.618241
tic00064360917     5.109034     0.003460    3496.463372
tic00064366964     4.458763     0.000304    3740.266706
tic00066509654     2.645041     0.000234    3493.884392
tic00067686223     0.416912     0.000005    3442.913272
tic00069889489     0.509326     0.000159    3354.530770
tic00069889494     0.497267   999.000317    3354.530814
tic00071531463    15.354140     0.109107    3686.306082
tic00075818403     0.563528     0.000029    3544.419874
tic00076923707     9.027368     0.237481    3358.120290
tic00077094439     5.362010     0.003803    3544.104173
tic00080025900     4.058241     0.000138    3547.545001
tic00080375388     3.479920     0.000137    3355.332921
tic00080453626     3.337315     0.000096    3356.099570
tic00082337809     3.523172     0.000501    3818.313583
tic00084342725     2.698387     0.001815    3819.408629
tic00089528973    10.414164   999.290793    3359.203921
tic00089543393     0.470800     0.000005    3354.723790
tic00092743594     4.225004     0.000171    3544.492389
tic00092776364     0.423597     0.000234    3683.764105
tic00092938279     0.275142     0.000564    3438.452038
tic00106470229     5.019126     0.001061    3544.414097
tic00110428269    12.875025     0.151628    3690.869041
tic00111778536     0.644807     0.000010    3354.565648
tic00112113707     6.903713     0.003986    3494.934197
tic00113098812    14.687390     0.068754    3687.077391
tic00117612802    19.416987   999.000000    3355.599555
tic00120598737    15.249952   999.000000    3745.306524
